Column,TitleLong,Week,Title,Vote,Count,SpecialWeek,ExtraRow
692," [Blazing Saddles (1974, 1:33)]",2021-12-27,BlazingSaddles,I would NOT come to watch this film,1,,
1343," [Blazing Saddles (1974, 1:33)]",2021-12-27,BlazingSaddles,I would REALLY LIKE to watch this film,4,,
158," [Gunpowder Milkshake (2021, 1:55)]",2021-12-27,GunpowderMilkshake,I do not love this film but would still show up,7,,
809," [Gunpowder Milkshake (2021, 1:55)]",2021-12-27,GunpowderMilkshake,I would NOT come to watch this film,0,,
1460," [Gunpowder Milkshake (2021, 1:55)]",2021-12-27,GunpowderMilkshake,I would REALLY LIKE to watch this film,7,,
243," [Matilda (1996, 1:38)]",2021-12-27,Matilda,I do not love this film but would still show up,5,,
894," [Matilda (1996, 1:38)]",2021-12-27,Matilda,I would NOT come to watch this film,4,,
1545," [Matilda (1996, 1:38)]",2021-12-27,Matilda,I would REALLY LIKE to watch this film,5,,
450," [The Mask (1994, 1:41)]",2021-12-27,TheMask,I do not love this film but would still show up,6,,
1101," [The Mask (1994, 1:41)]",2021-12-27,TheMask,I would NOT come to watch this film,5,,
1752," [The Mask (1994, 1:41)]",2021-12-27,TheMask,I would REALLY LIKE to watch this film,3,,
487," [They Live (1988, 1:34)]",2021-12-27,TheyLive,I do not love this film but would still show up,8,,
1138," [They Live (1988, 1:34)]",2021-12-27,TheyLive,I would NOT come to watch this film,4,,
1789," [They Live (1988, 1:34)]",2021-12-27,TheyLive,I would REALLY LIKE to watch this film,2,,
489," [Throw Momma from the Train (1987, 1:28)]",2021-12-27,ThrowMommaFromTrain,I do not love this film but would still show up,8,,
1140," [Throw Momma from the Train (1987, 1:28)]",2021-12-27,ThrowMommaFromTrain,I would NOT come to watch this film,4,,
1791," [Throw Momma from the Train (1987, 1:28)]",2021-12-27,ThrowMommaFromTrain,I would REALLY LIKE to watch this film,2,,
504," [Tremors (1990, 1:36)]",2021-12-27,Tremors,I do not love this film but would still show up,8,,
1155," [Tremors (1990, 1:36)]",2021-12-27,Tremors,I would NOT come to watch this film,3,,
1806," [Tremors (1990, 1:36)]",2021-12-27,Tremors,I would REALLY LIKE to watch this film,3,,
512," [Turbo Kid (2015, 1:33)]",2021-12-27,TurboKid,I do not love this film but would still show up,4,,
1163," [Turbo Kid (2015, 1:33)]",2021-12-27,TurboKid,I would NOT come to watch this film,4,,
1814," [Turbo Kid (2015, 1:33)]",2021-12-27,TurboKid,I would REALLY LIKE to watch this film,6,,
33," [Bill & Ted Face The Music (2020, 1:32)]",2022-01-03,BillAndTed,I do not love this film but would still show up,4,time travel,
684," [Bill & Ted Face The Music (2020, 1:32)]",2022-01-03,BillAndTed,I would NOT come to watch this film,5,time travel,
1335," [Bill & Ted Face The Music (2020, 1:32)]",2022-01-03,BillAndTed,I would REALLY LIKE to watch this film,5,time travel,
102," [Deja Vu (2006, 2:07)]",2022-01-03,DejaVu,I do not love this film but would still show up,8,time travel,
753," [Deja Vu (2006, 2:07)]",2022-01-03,DejaVu,I would NOT come to watch this film,3,time travel,
1404," [Deja Vu (2006, 2:07)]",2022-01-03,DejaVu,I would REALLY LIKE to watch this film,3,time travel,
131," [Edge of Tomorrow (2014, 1:53)]",2022-01-03,EdgeOfTmrw,I do not love this film but would still show up,6,time travel,
782," [Edge of Tomorrow (2014, 1:53)]",2022-01-03,EdgeOfTmrw,I would NOT come to watch this film,3,time travel,
1433," [Edge of Tomorrow (2014, 1:53)]",2022-01-03,EdgeOfTmrw,I would REALLY LIKE to watch this film,5,time travel,
136," [FAQ about Time Travel (2009, 1:23)]",2022-01-03,FAQaTT,I do not love this film but would still show up,4,time travel,
787," [FAQ about Time Travel (2009, 1:23)]",2022-01-03,FAQaTT,I would NOT come to watch this film,4,time travel,
1438," [FAQ about Time Travel (2009, 1:23)]",2022-01-03,FAQaTT,I would REALLY LIKE to watch this film,6,time travel,
377," [Star Trek IV: The Voyage Home (1986, 1:59)]",2022-01-03,StarTrekIV,I do not love this film but would still show up,5,time travel,
1028," [Star Trek IV: The Voyage Home (1986, 1:59)]",2022-01-03,StarTrekIV,I would NOT come to watch this film,3,time travel,
1679," [Star Trek IV: The Voyage Home (1986, 1:59)]",2022-01-03,StarTrekIV,I would REALLY LIKE to watch this film,6,time travel,
401," [Terminator 2 (1991, 2:17)]",2022-01-03,Terminator2,I do not love this film but would still show up,8,time travel,
1052," [Terminator 2 (1991, 2:17)]",2022-01-03,Terminator2,I would NOT come to watch this film,2,time travel,
1703," [Terminator 2 (1991, 2:17)]",2022-01-03,Terminator2,I would REALLY LIKE to watch this film,4,time travel,
493," [Timecop  (1994, 1:38)]",2022-01-03,Timecop,I do not love this film but would still show up,8,time travel,
1144," [Timecop  (1994, 1:38)]",2022-01-03,Timecop,I would NOT come to watch this film,3,time travel,
1795," [Timecop  (1994, 1:38)]",2022-01-03,Timecop,I would REALLY LIKE to watch this film,3,time travel,
495," [Timeline (2003, 1:51)]",2022-01-03,Timeline,I do not love this film but would still show up,10,time travel,
1146," [Timeline (2003, 1:51)]",2022-01-03,Timeline,I would NOT come to watch this film,2,time travel,
1797," [Timeline (2003, 1:51)]",2022-01-03,Timeline,I would REALLY LIKE to watch this film,2,time travel,
137," [FAQ about Time Travel (2009, 1:23)]",2022-01-10,FAQTT,I do not love this film but would still show up,7,,
788," [FAQ about Time Travel (2009, 1:23)]",2022-01-10,FAQTT,I would NOT come to watch this film,2,,
1439," [FAQ about Time Travel (2009, 1:23)]",2022-01-10,FAQTT,I would REALLY LIKE to watch this film,5,,
317," [Robin Hood: Men in Tights (1993, 1:44)]",2022-01-10,MenInTights,I do not love this film but would still show up,6,,
968," [Robin Hood: Men in Tights (1993, 1:44)]",2022-01-10,MenInTights,I would NOT come to watch this film,2,,
1619," [Robin Hood: Men in Tights (1993, 1:44)]",2022-01-10,MenInTights,I would REALLY LIKE to watch this film,6,,
266," [Night at the Museum (2006, 1:49)]",2022-01-10,NightAtTheMuseum,I do not love this film but would still show up,7,,
917," [Night at the Museum (2006, 1:49)]",2022-01-10,NightAtTheMuseum,I would NOT come to watch this film,5,,
1568," [Night at the Museum (2006, 1:49)]",2022-01-10,NightAtTheMuseum,I would REALLY LIKE to watch this film,2,,
395," [Teen Wolf (1985, 1:32)]",2022-01-10,TeenWolf,I do not love this film but would still show up,5,,
1046," [Teen Wolf (1985, 1:32)]",2022-01-10,TeenWolf,I would NOT come to watch this film,6,,
1697," [Teen Wolf (1985, 1:32)]",2022-01-10,TeenWolf,I would REALLY LIKE to watch this film,3,,
402," [Terminator 2 (1991, 2:17)]",2022-01-10,Terminator2,I do not love this film but would still show up,7,,
1053," [Terminator 2 (1991, 2:17)]",2022-01-10,Terminator2,I would NOT come to watch this film,4,,
1704," [Terminator 2 (1991, 2:17)]",2022-01-10,Terminator2,I would REALLY LIKE to watch this film,3,,
444," [The Kitchen (2019, 1:43)]",2022-01-10,TheKitchen,I do not love this film but would still show up,8,,
1095," [The Kitchen (2019, 1:43)]",2022-01-10,TheKitchen,I would NOT come to watch this film,2,,
1746," [The Kitchen (2019, 1:43)]",2022-01-10,TheKitchen,I would REALLY LIKE to watch this film,4,,
539," [Wayne's World (1992, 1:34)]",2022-01-10,WaynesWorld,I do not love this film but would still show up,7,,
1190," [Wayne's World (1992, 1:34)]",2022-01-10,WaynesWorld,I would NOT come to watch this film,3,,
1841," [Wayne's World (1992, 1:34)]",2022-01-10,WaynesWorld,I would REALLY LIKE to watch this film,4,,
558," [Wild Wild West (1999, 1:46)]",2022-01-10,WildWildWest,I do not love this film but would still show up,6,,
1209," [Wild Wild West (1999, 1:46)]",2022-01-10,WildWildWest,I would NOT come to watch this film,2,,
1860," [Wild Wild West (1999, 1:46)]",2022-01-10,WildWildWest,I would REALLY LIKE to watch this film,6,,
13," [American Pie (1999, 1:36)]",2022-01-17,AmericanPie,I do not love this film but would still show up,8,problematic faves,
664," [American Pie (1999, 1:36)]",2022-01-17,AmericanPie,I would NOT come to watch this film,7,problematic faves,
1315," [American Pie (1999, 1:36)]",2022-01-17,AmericanPie,I would REALLY LIKE to watch this film,3,problematic faves,
42," [Blazing Saddles (1974, 1:33)]",2022-01-17,BlazingSaddles,I do not love this film but would still show up,8,problematic faves,
693," [Blazing Saddles (1974, 1:33)]",2022-01-17,BlazingSaddles,I would NOT come to watch this film,6,problematic faves,
1344," [Blazing Saddles (1974, 1:33)]",2022-01-17,BlazingSaddles,I would REALLY LIKE to watch this film,4,problematic faves,
89," [Cruel Intentions (1999, 1:37)]",2022-01-17,CruelIntentions,I do not love this film but would still show up,5,problematic faves,
740," [Cruel Intentions (1999, 1:37)]",2022-01-17,CruelIntentions,I would NOT come to watch this film,4,problematic faves,
1391," [Cruel Intentions (1999, 1:37)]",2022-01-17,CruelIntentions,I would REALLY LIKE to watch this film,9,problematic faves,
123," [Dogma (1999, 2:08)]",2022-01-17,Dogma,I do not love this film but would still show up,7,problematic faves,
774," [Dogma (1999, 2:08)]",2022-01-17,Dogma,I would NOT come to watch this film,0,problematic faves,
1425," [Dogma (1999, 2:08)]",2022-01-17,Dogma,I would REALLY LIKE to watch this film,11,problematic faves,
434," [The Happytime Murders (2018, 1:31)]",2022-01-17,HappytimeMurders,I do not love this film but would still show up,6,problematic faves,
1085," [The Happytime Murders (2018, 1:31)]",2022-01-17,HappytimeMurders,I would NOT come to watch this film,4,problematic faves,
1736," [The Happytime Murders (2018, 1:31)]",2022-01-17,HappytimeMurders,I would REALLY LIKE to watch this film,8,problematic faves,
272," [Orgazmo (1997, 1:35)]",2022-01-17,Orgazmo,I do not love this film but would still show up,7,problematic faves,
923," [Orgazmo (1997, 1:35)]",2022-01-17,Orgazmo,I would NOT come to watch this film,4,problematic faves,
1574," [Orgazmo (1997, 1:35)]",2022-01-17,Orgazmo,I would REALLY LIKE to watch this film,7,problematic faves,
1," [25th Hour (2002, 2:15)]",2022-01-17,TwentyFifthHr,I do not love this film but would still show up,8,problematic faves,
652," [25th Hour (2002, 2:15)]",2022-01-17,TwentyFifthHr,I would NOT come to watch this film,6,problematic faves,
1303," [25th Hour (2002, 2:15)]",2022-01-17,TwentyFifthHr,I would REALLY LIKE to watch this film,4,problematic faves,
541," [Weekend at Bernie's (1989, 1:38)]",2022-01-17,WeekendAtBernies,I do not love this film but would still show up,7,problematic faves,
1192," [Weekend at Bernie's (1989, 1:38)]",2022-01-17,WeekendAtBernies,I would NOT come to watch this film,6,problematic faves,
1843," [Weekend at Bernie's (1989, 1:38)]",2022-01-17,WeekendAtBernies,I would REALLY LIKE to watch this film,5,problematic faves,
60," [Cecil B. Demented (2000, 1:24)]",2022-01-24,CecilBDemented,I do not love this film but would still show up,5,John Waters,
711," [Cecil B. Demented (2000, 1:24)]",2022-01-24,CecilBDemented,I would NOT come to watch this film,2,John Waters,
1362," [Cecil B. Demented (2000, 1:24)]",2022-01-24,CecilBDemented,I would REALLY LIKE to watch this film,5,John Waters,
95," [Cry Baby (1990, 1:25)]",2022-01-24,CryBaby,I do not love this film but would still show up,5,John Waters,
746," [Cry Baby (1990, 1:25)]",2022-01-24,CryBaby,I would NOT come to watch this film,3,John Waters,
1397," [Cry Baby (1990, 1:25)]",2022-01-24,CryBaby,I would REALLY LIKE to watch this film,4,John Waters,
108," [Desperate Living (1997, 1:31)]",2022-01-24,DesperateLiving,I do not love this film but would still show up,8,John Waters,
759," [Desperate Living (1997, 1:31)]",2022-01-24,DesperateLiving,I would NOT come to watch this film,3,John Waters,
1410," [Desperate Living (1997, 1:31)]",2022-01-24,DesperateLiving,I would REALLY LIKE to watch this film,1,John Waters,
140," [Female Trouble (1974, 1:38)]",2022-01-24,FemaleTrouble,I do not love this film but would still show up,8,John Waters,
791," [Female Trouble (1974, 1:38)]",2022-01-24,FemaleTrouble,I would NOT come to watch this film,2,John Waters,
1442," [Female Trouble (1974, 1:38)]",2022-01-24,FemaleTrouble,I would REALLY LIKE to watch this film,2,John Waters,
160," [Hairspray (1988, 1:32)]",2022-01-24,Hairspray,I do not love this film but would still show up,4,John Waters,
811," [Hairspray (1988, 1:32)]",2022-01-24,Hairspray,I would NOT come to watch this film,2,John Waters,
1462," [Hairspray (1988, 1:32)]",2022-01-24,Hairspray,I would REALLY LIKE to watch this film,6,John Waters,
254," [Multiple Maniacs (1970, 1:37)]",2022-01-24,MultipleManiacs,I do not love this film but would still show up,6,John Waters,
905," [Multiple Maniacs (1970, 1:37)]",2022-01-24,MultipleManiacs,I would NOT come to watch this film,4,John Waters,
1556," [Multiple Maniacs (1970, 1:37)]",2022-01-24,MultipleManiacs,I would REALLY LIKE to watch this film,2,John Waters,
281," [Pink Flamingos (1972, 1:43)]",2022-01-24,PinkFlamingos,I do not love this film but would still show up,5,John Waters,
932," [Pink Flamingos (1972, 1:43)]",2022-01-24,PinkFlamingos,I would NOT come to watch this film,4,John Waters,
1583," [Pink Flamingos (1972, 1:43)]",2022-01-24,PinkFlamingos,I would REALLY LIKE to watch this film,3,John Waters,
338," [Serial Mom (1994, 1:34)]",2022-01-24,SerialMom,I do not love this film but would still show up,5,John Waters,
989," [Serial Mom (1994, 1:34)]",2022-01-24,SerialMom,I would NOT come to watch this film,1,John Waters,
1640," [Serial Mom (1994, 1:34)]",2022-01-24,SerialMom,I would REALLY LIKE to watch this film,6,John Waters,
77," [Cookie (1989, 1:33)]",2022-01-31,Cookie,I do not love this film but would still show up,6,,
728," [Cookie (1989, 1:33)]",2022-01-31,Cookie,I would NOT come to watch this film,3,,
1379," [Cookie (1989, 1:33)]",2022-01-31,Cookie,I would REALLY LIKE to watch this film,3,,
161," [Hairspray (1988, 1:32)]",2022-01-31,Hairspray,I do not love this film but would still show up,5,,
812," [Hairspray (1988, 1:32)]",2022-01-31,Hairspray,I would NOT come to watch this film,4,,
1463," [Hairspray (1988, 1:32)]",2022-01-31,Hairspray,I would REALLY LIKE to watch this film,3,,
175," [Hopscotch (1980, 1:45)]",2022-01-31,Hopscotch,I do not love this film but would still show up,4,,
826," [Hopscotch (1980, 1:45)]",2022-01-31,Hopscotch,I would NOT come to watch this film,4,,
1477," [Hopscotch (1980, 1:45)]",2022-01-31,Hopscotch,I would REALLY LIKE to watch this film,4,,
219," [Le Divorce (2003, 1:57)]",2022-01-31,LeDivorce,I do not love this film but would still show up,5,,
870," [Le Divorce (2003, 1:57)]",2022-01-31,LeDivorce,I would NOT come to watch this film,5,,
1521," [Le Divorce (2003, 1:57)]",2022-01-31,LeDivorce,I would REALLY LIKE to watch this film,2,,
336," [Scooby-Doo (2002, 1:27)]",2022-01-31,ScoobyDoo,I do not love this film but would still show up,4,,
987," [Scooby-Doo (2002, 1:27)]",2022-01-31,ScoobyDoo,I would NOT come to watch this film,5,,
1638," [Scooby-Doo (2002, 1:27)]",2022-01-31,ScoobyDoo,I would REALLY LIKE to watch this film,3,,
348," [SLC Punk (1998, 1:38)]",2022-01-31,SLCPunk,I do not love this film but would still show up,6,,
999," [SLC Punk (1998, 1:38)]",2022-01-31,SLCPunk,I would NOT come to watch this film,1,,
1650," [SLC Punk (1998, 1:38)]",2022-01-31,SLCPunk,I would REALLY LIKE to watch this film,5,,
551," [Who Framed Roger Rabbit (1988, 1:44)]",2022-01-31,WhoFramedRogerRabbit,I do not love this film but would still show up,6,,
1202," [Who Framed Roger Rabbit (1988, 1:44)]",2022-01-31,WhoFramedRogerRabbit,I would NOT come to watch this film,3,,
1853," [Who Framed Roger Rabbit (1988, 1:44)]",2022-01-31,WhoFramedRogerRabbit,I would REALLY LIKE to watch this film,3,,
559," [Wing Commander (1999, 1:40)]",2022-01-31,WingCommander,I do not love this film but would still show up,5,,
1210," [Wing Commander (1999, 1:40)]",2022-01-31,WingCommander,I would NOT come to watch this film,5,,
1861," [Wing Commander (1999, 1:40)]",2022-01-31,WingCommander,I would REALLY LIKE to watch this film,2,,
43," [Blazing Saddles (1974, 1:33)]",2022-02-07,BlazingSaddles,I do not love this film but would still show up,6,,extra row
694," [Blazing Saddles (1974, 1:33)]",2022-02-07,BlazingSaddles,I would NOT come to watch this film,6,,extra row
1345," [Blazing Saddles (1974, 1:33)]",2022-02-07,BlazingSaddles,I would REALLY LIKE to watch this film,4,,extra row
78," [Cookie (1989, 1:33)]",2022-02-07,Cookie,I do not love this film but would still show up,8,,extra row
729," [Cookie (1989, 1:33)]",2022-02-07,Cookie,I would NOT come to watch this film,5,,extra row
1380," [Cookie (1989, 1:33)]",2022-02-07,Cookie,I would REALLY LIKE to watch this film,3,,extra row
90," [Cruel Intentions (1999, 1:37)]",2022-02-07,CruelIntentions,I do not love this film but would still show up,3,,extra row
741," [Cruel Intentions (1999, 1:37)]",2022-02-07,CruelIntentions,I would NOT come to watch this film,7,,extra row
1392," [Cruel Intentions (1999, 1:37)]",2022-02-07,CruelIntentions,I would REALLY LIKE to watch this film,6,,extra row
144," [Frequently Asked Questions about Time Travel (2009, 1:22)]",2022-02-07,FAQaTT,I do not love this film but would still show up,9,,extra row
795," [Frequently Asked Questions about Time Travel (2009, 1:22)]",2022-02-07,FAQaTT,I would NOT come to watch this film,4,,extra row
1446," [Frequently Asked Questions about Time Travel (2009, 1:22)]",2022-02-07,FAQaTT,I would REALLY LIKE to watch this film,3,,extra row
162," [Hairspray (1988, 1:32)]",2022-02-07,Hairspray,I do not love this film but would still show up,5,,extra row
813," [Hairspray (1988, 1:32)]",2022-02-07,Hairspray,I would NOT come to watch this film,9,,extra row
1464," [Hairspray (1988, 1:32)]",2022-02-07,Hairspray,I would REALLY LIKE to watch this film,2,,extra row
280," [Pig (2021, 1:32)]",2022-02-07,Pig,I do not love this film but would still show up,4,,extra row
